mwe,type,distance,baseline
software_house,software_house,MWE_COMPOUND_NOUN,1.3544204964627866,4.459368646462635
indicator_medium,indicator_medium,MWE_COMPOUND_NOUN,0.6762331952156003,8.164451053160523
laser_facility,laser_facility,MWE_COMPOUND_NOUN,2.2171832715064963,5.214799872258379
top_sites,top_sites,,0.380659693253042,4.8432052493431454
double_floppy_disk_form,double_floppy_disk_form,MWE_COMPOUND_NOUN,1.2998163024347422,4.999854008374745
season_finale,season_finale,MWE_COMPOUND_NOUN,1.78602615366146,4.664093568545447
social_evolution_theory,social_evolution_theory,MWE_COMPOUND_NOUN,1.8751642664420984,4.781405439427303
hold_any_political_power,hold_any_political_power,MWE_LVC,3.1724554393917126,8.22668892027181
street_marches,street_marches,MWE_COMPOUND_NOUN,2.0270977397461625,5.218584536778053
making_fun,making_fun,MWE_LVC,1.7512842000936057,8.371156822450589
world_cuisines,world_cuisines,MWE_COMPOUND_NOUN,1.5487423786800374,5.098486885248602
personnel_office,personnel_office,MWE_COMPOUND_NOUN,1.3380288050057068,4.3482132283497785
divorce_proceedings,divorce_proceedings,MWE_COMPOUND_NOUN,0.16192639088718677,4.1622500540648675
car_park,car_park,MWE_COMPOUND_NOUN,0.8879462743173148,4.80533808724766
comic_books,comic_books,MWE_COMPOUND_NOUN,1.155659697133092,5.109026722381181
gave_an_unexpected_continuation,gave_an_unexpected_continuation,MWE_LVC,1.7071305063963875,4.840948688829287
faecal_coliforms,faecal_coliforms,MWE_COMPOUND_NOUN,0.8126573499084653,4.303695451724366
african_american,african_american,MWE_COMPOUND_ADJ,0.8626371923246472,4.108602857251842
chief_petty_officer,chief_petty_officer,MWE_COMPOUND_NOUN,0.47045725381082426,5.252452087826028
make_arrangements,make_arrangements,MWE_LVC,2.091403391667961,8.369903991909524
planetary_governor,planetary_governor,MWE_COMPOUND_NOUN,0.9425906867118942,5.2147655744590296
material_essentials,material_essentials,MWE_COMPOUND_NOUN,1.2668594529381505,4.20044006994303
memorial_stone,memorial_stone,MWE_COMPOUND_NOUN,1.699923492375392,4.528639292931266
well_received,well_received,MWE_COMPOUND_ADJ,3.0324360480327535,4.159728059351716
prison_planet,prison_planet,MWE_COMPOUND_NOUN,0.8082931918266103,5.297687559291695
army_drill_hall,army_drill_hall,MWE_COMPOUND_NOUN,1.286121806626331,4.1467634182258335
material_world,material_world,MWE_COMPOUND_NOUN,3.019472107340992,4.876242001105053
official_documents,official_documents,MWE_COMPOUND_NOUN,1.8637728440267338,4.871744630412805
national_chief,national_chief,MWE_COMPOUND_NOUN,2.048658999059202,4.787082735692793
railway_companies,railway_companies,MWE_COMPOUND_NOUN,0.8224852555450463,4.305017560602395
held_its_own_convention,held_its_own_convention,MWE_LVC,2.7783006694747785,4.139320928148601
core_group,core_group,MWE_COMPOUND_NOUN,2.6493026039051295,5.283024403584465
first_editions,first_editions,MWE_COMPOUND_NOUN,2.222375371365962,4.95110455581227
cause_and_effect,cause_and_effect,MWE_COMPOUND_NOUN,1.9116837062628267,3.7735374736133207
necrotic_cell_death,necrotic_cell_death,MWE_COMPOUND_NOUN,0.5241376624970666,4.507997894517809
amplification_system,amplification_system,MWE_COMPOUND_NOUN,1.8512060727575006,5.303880550912323
pathogen_levels,pathogen_levels,MWE_COMPOUND_NOUN,0.963853139848857,8.17798362526063
fellow_lifeforms,fellow_lifeforms,MWE_COMPOUND_NOUN,1.093785584809815,4.332182416522071
city_suburb,city_suburb,MWE_COMPOUND_NOUN,3.258593450984795,5.26741065700995
salt_shaker,salt_shaker,MWE_COMPOUND_NOUN,0.30785348318437133,4.750359499335394
military_police,military_police,MWE_COMPOUND_NOUN,1.9654679336600105,4.180946574271667
guilt_she_suffers,guilt_she_suffers,MWE_LVC,1.5376484745573897,5.171851666287133
publication_date,publication_date,MWE_COMPOUND_NOUN,1.1281247321606331,4.966842197801637
business_areas,business_areas,MWE_COMPOUND_NOUN,1.743684226589852,4.945909995200378
golfing_expenses,golfing_expenses,MWE_COMPOUND_NOUN,0.08668774951802591,4.635811365989777
house_manager,house_manager,MWE_COMPOUND_NOUN,2.158761201766826,5.046581755940748
baby_formula,baby_formula,MWE_COMPOUND_NOUN,0.9616543143952512,3.629371626628912
cerebral_perfusion,cerebral_perfusion,MWE_COMPOUND_NOUN,0.3847806655014646,5.032155000316364
home_town,home_town,MWE_COMPOUND_NOUN,3.297416956688561,5.149032161825949
population_inversion,population_inversion,MWE_COMPOUND_NOUN,0.18881358315280186,5.050518588348032
gay_rights_advocacy,gay_rights_advocacy,MWE_COMPOUND_NOUN,1.45597897916236,5.283408399501499
organic_food,organic_food,MWE_COMPOUND_NOUN,1.2160473449015052,8.188759610090042
feature_wins,feature_wins,MWE_COMPOUND_NOUN,0.17402696400055362,4.033927679156382
commissioner_of_church_education,commissioner_of_church_education,MWE_COMPOUND_NOUN,2.2494296460350234,4.402158273961648
divorce_case,divorce_case,MWE_COMPOUND_NOUN,1.2476252666272636,5.042134742588995
usac_stock_car_wins,usac_stock_car_wins,MWE_COMPOUND_NOUN,1.2466536015338971,5.180956824986578
fait_accompli,fait_accompli,MWE_OTHER,0.2927959578187513,4.998985410695756
editorial_team,editorial_team,MWE_COMPOUND_NOUN,1.2649599041214705,3.9831647292139443
had_issues,had_issues,MWE_LVC,3.7325357244686552,8.169134083220325
field_kitchens,field_kitchens,MWE_COMPOUND_NOUN,0.7748821051376138,4.152063193309923
national_unity,national_unity,MWE_COMPOUND_NOUN,2.4821439823915834,4.835639857357245
sex_life,sex_life,MWE_COMPOUND_NOUN,2.122367527474801,4.256838960510956
brain_tissue_damage,brain_tissue_damage,MWE_COMPOUND_NOUN,0.8715311427899625,5.102141909762214
nonfiction_novel,nonfiction_novel,MWE_COMPOUND_NOUN,1.488707059653275,4.47864599941768
scrambler_fields,scrambler_fields,MWE_COMPOUND_NOUN,0.15743461479293558,8.276517721755328
succession_problem,succession_problem,MWE_COMPOUND_NOUN,1.71267992640372,4.663299499558012
close_friend,close_friend,MWE_COMPOUND_NOUN,2.559660610221207,4.0630956964426765
cerebral_oxidative_metabolism,cerebral_oxidative_metabolism,MWE_COMPOUND_NOUN,0.1719973391092626,4.184458118955188
objective_was,objective_was,MWE_LVC,2.4449108079898334,5.057856466282035
insect_infestation,insect_infestation,MWE_COMPOUND_NOUN,0.3437613860688835,4.803606622560074
event_centers,event_centers,MWE_COMPOUND_NOUN,0.8287068603474935,4.349857652417605
television_squelch_settings,television_squelch_settings,MWE_COMPOUND_NOUN,0.9767959751201887,5.082744784637036
lead_roles,lead_roles,MWE_COMPOUND_NOUN,0.9924130931550125,4.748641727415429
takes_the_role,takes_the_role,MWE_LVC,1.1615726318004784,2.938000130276206
federal_counsel,federal_counsel,MWE_COMPOUND_NOUN,0.6362166066545262,5.098242751129451
political_scientists,political_scientists,MWE_COMPOUND_NOUN,2.1537624325497804,5.374967319443626
legislative_auditor,legislative_auditor,MWE_COMPOUND_NOUN,0.4520742569708543,4.745433831516883
medical_conditions,medical_conditions,MWE_COMPOUND_NOUN,1.9116798642002013,4.839577870273089
entered_into_an_agreement,entered_into_an_agreement,MWE_LVC,2.4995724728198527,4.080963728723891
retail_store,retail_store,MWE_COMPOUND_NOUN,0.7174875121420233,4.994359558404061
food_production,food_production,MWE_COMPOUND_NOUN,1.9844210067008212,4.79049416124913
conference_championships,conference_championships,MWE_COMPOUND_NOUN,0.5522900583961746,5.243376639672758
cultural_legacy,cultural_legacy,MWE_COMPOUND_NOUN,0.48822019724070204,4.274483971559725
stop_being,stop_being,,1.6325169275211207,4.65196877409275
guerrilla_warfare,guerrilla_warfare,MWE_COMPOUND_NOUN,0.3306598758577308,4.798152435366868
national_holidays,national_holidays,MWE_COMPOUND_NOUN,2.172875147890808,5.023400550886321
athletics_meetings,athletics_meetings,MWE_COMPOUND_NOUN,0.3642265942771752,4.500724409408112
science_fiction,science_fiction,MWE_COMPOUND_NOUN,0.3492427834991727,4.1539265100717655
sound_hardware_selection_screen,sound_hardware_selection_screen,MWE_COMPOUND_NOUN,0.6000964639135111,4.725016494769515
television_show,television_show,MWE_COMPOUND_NOUN,1.8951012723589469,4.49073868841575
investigations_jointly_held,investigations_jointly_held,MWE_LVC,1.2914526528615837,5.251108592130523
greed_factor,greed_factor,MWE_COMPOUND_NOUN,0.06627658216142412,4.272380521886131
constitutional_form,constitutional_form,MWE_COMPOUND_NOUN,2.242524797187648,4.61929466522466
trading_voyage,trading_voyage,MWE_COMPOUND_NOUN,0.16111033948043182,5.264228717894674
television_profile,television_profile,MWE_COMPOUND_NOUN,1.028048410957018,8.371791360842492
historic_philosophy,historic_philosophy,MWE_COMPOUND_NOUN,1.3026196392986327,5.26515710097752
gave_their_farewells,gave_their_farewells,MWE_LVC,1.971214227214029,4.371650932895375
boat_crew,boat_crew,MWE_COMPOUND_NOUN,0.5558229486743058,4.713818107201846
games_publisher,games_publisher,MWE_COMPOUND_NOUN,0.7431547831696975,4.391995401502375
hypothermic_neural_rescue,hypothermic_neural_rescue,MWE_COMPOUND_NOUN,1.4603103730203308,3.6821868485530453
spiritual_deliverance,spiritual_deliverance,MWE_COMPOUND_NOUN,0.07010824944327165,4.904495670785224
election_fraud,election_fraud,MWE_COMPOUND_NOUN,0.7703542817642411,5.1219227837722245
vietnam_veteran,vietnam_veteran,MWE_COMPOUND_NOUN,0.5812404566752042,4.238792530459116
bank_bag,bank_bag,MWE_COMPOUND_NOUN,0.49725551228644005,4.9588580370678095
minister_of_justice,minister_of_justice,MWE_COMPOUND_NOUN,2.4745379877691427,5.081339629768119
middle_aged,middle_aged,,0.40613088353294446,4.267495071566223
campaign_manager,campaign_manager,MWE_COMPOUND_NOUN,1.8964589728757648,5.247339099475371
justices_of_the_peace,justices_of_the_peace,MWE_COMPOUND_NOUN,1.7350369829052816,3.4726033084423844
political_advisor,political_advisor,MWE_COMPOUND_NOUN,1.875575212310613,8.269959681397665
military_music,military_music,MWE_COMPOUND_NOUN,2.5249224645217816,5.082085798887008
mainstream_success,mainstream_success,MWE_COMPOUND_NOUN,0.9584754579157204,4.268223427967309
drew_another_wave_of_protests,drew_another_wave_of_protests,MWE_LVC,2.128625512619305,4.785583909713109
power_range,power_range,MWE_COMPOUND_NOUN,2.863827532049721,5.1086322931454955
better_known,better_known,MWE_COMPOUND_ADJ,2.70595993433712,4.384952188214483
pilot_study,pilot_study,MWE_COMPOUND_NOUN,1.1770507334225238,4.281369133479266
letter_writer,letter_writer,MWE_COMPOUND_NOUN,1.5274259500114067,4.885086745964293
literary_works,literary_works,MWE_COMPOUND_NOUN,2.2157533280815014,4.763729592507533
grand_jury,grand_jury,MWE_COMPOUND_NOUN,0.16110743902284583,3.9765011626620956
political_science,political_science,MWE_COMPOUND_NOUN,1.0475195824998929,4.05968706296643
morning_lessons,morning_lessons,MWE_COMPOUND_NOUN,0.9865322138257828,8.200753048397688
food_products,food_products,MWE_COMPOUND_NOUN,1.3944598179898375,5.117880964178143
radio_headsets,radio_headsets,MWE_COMPOUND_NOUN,1.0512896334431348,4.97236402223379
combat_testing,combat_testing,MWE_COMPOUND_NOUN,0.7519144399497859,5.004237354103919
newspaper_clippings,newspaper_clippings,MWE_COMPOUND_NOUN,1.136244031338669,5.084823757639492
secondary_energy_failure,secondary_energy_failure,MWE_COMPOUND_NOUN,0.5203768182606822,3.2349009720600415
took_the_witness_stand,took_the_witness_stand,MWE_LVC,2.703329854691501,4.815839097275364
parting_gift,parting_gift,MWE_COMPOUND_NOUN,0.1755994491413626,4.30511964328124
biological_concentration,biological_concentration,MWE_COMPOUND_NOUN,0.18295474970945683,4.181191827537335
boss_fight,boss_fight,MWE_COMPOUND_NOUN,0.6519699207009093,5.0353316183660635
crisis_theory,crisis_theory,MWE_COMPOUND_NOUN,2.0712260625053105,8.244557644534241
hypothermic_protection,hypothermic_protection,MWE_COMPOUND_NOUN,0.4410065194311191,4.18002370045494
time_displacement_equipment,time_displacement_equipment,MWE_COMPOUND_NOUN,1.4333300126159982,3.9573950017407924
vicar_general,vicar_general,MWE_COMPOUND_NOUN,1.32550607898606,4.672801680267952
life_sentences,life_sentences,MWE_COMPOUND_NOUN,1.99335902138156,8.36643583662954
human_natures,human_natures,,1.6922483192819988,4.816418037881784
religious_subject_matter,religious_subject_matter,MWE_COMPOUND_NOUN,1.2237763364065166,5.00942191660435
financial_stability,financial_stability,MWE_COMPOUND_NOUN,1.1892256365782734,5.188743351783263
mountain_hamlet,mountain_hamlet,MWE_COMPOUND_NOUN,0.14863637082575046,5.153762793273474
play_baseball,play_baseball,MWE_LVC,0.813024878081538,4.247857489601081
hold_a_referendum,hold_a_referendum,MWE_LVC,1.8288391169304334,5.105474423940049
title_hopes,title_hopes,MWE_COMPOUND_NOUN,0.8940830521388938,5.0008741607678955
station_premises,station_premises,MWE_COMPOUND_NOUN,1.4216002258623908,4.885604709233444
school_food_poisoning,school_food_poisoning,MWE_COMPOUND_NOUN,2.0486086194208335,4.9179474819699935
girl_power,girl_power,MWE_COMPOUND_NOUN,2.2565395671385313,5.004633048396055
hard_cover,hard_cover,MWE_COMPOUND_NOUN,1.4371195229821698,4.724198419077569
head_offices,head_offices,MWE_COMPOUND_NOUN,1.9056593543462852,5.1133849728926135
are_better_off,are_better_off,MWE_IDIOM,3.506991839182676,5.1653073643778455
health_effects,health_effects,MWE_COMPOUND_NOUN,2.0395733690452276,5.123640638617135
series_finale,series_finale,MWE_COMPOUND_NOUN,1.598600422482194,4.205830066842335
raised_the_issue,raised_the_issue,MWE_LVC,2.1827144585622693,4.2431182933054075
free_falling_seal_team,free_falling_seal_team,MWE_COMPOUND_ADJ,2.00699667994626,5.206656162295721
stationary_phases,stationary_phases,MWE_COMPOUND_NOUN,0.22452218254940876,4.052769096046307
royalty_check,royalty_check,MWE_COMPOUND_NOUN,0.2097813554739791,5.020202565388771
magazine_feature,magazine_feature,MWE_COMPOUND_NOUN,1.7918347562986943,4.730060735794098
vietnam_vet,vietnam_vet,MWE_COMPOUND_NOUN,0.26535095279648047,4.602405484538058
brought_a_motion,brought_a_motion,MWE_LVC,2.244212334595493,5.155791458945464
home_computer,home_computer,MWE_COMPOUND_NOUN,2.028431937010766,5.336939039480215
modern_times,modern_times,MWE_COMPOUND_NOUN,2.8492571018984933,4.2297473459497565
voice_signal,voice_signal,MWE_COMPOUND_NOUN,1.543155278944329,5.01119614303222
new_years,new_years,,3.459380175762741,4.389662442815278
keynote_speaker,keynote_speaker,MWE_COMPOUND_NOUN,0.32838013462449267,4.180981756201765
general_manager,general_manager,MWE_COMPOUND_NOUN,2.295270062897556,4.108806934215698
ground_development,ground_development,MWE_COMPOUND_NOUN,2.65491203289271,8.158435785923055
home_ground,home_ground,MWE_COMPOUND_NOUN,3.3328497126047028,8.297053595648094
cowboy_hat,cowboy_hat,MWE_COMPOUND_NOUN,0.30876372902148014,5.05704344316657
gas_laser_experiments,gas_laser_experiments,MWE_COMPOUND_NOUN,1.9605081810666394,5.229079153972522
making_his_own_contributions,making_his_own_contributions,MWE_LVC,2.3926665939904797,4.037843971965732
follow_a_pure_indigenous_faith,follow_a_pure_indigenous_faith,MWE_LVC,2.0361660285323304,4.408922056116099
afternoon_drive,afternoon_drive,MWE_COMPOUND_NOUN,1.5644135172109226,5.277158426131719
yeomanry_corps,yeomanry_corps,MWE_COMPOUND_NOUN,0.6463850100712037,4.448955015821243
head_of_state,head_of_state,MWE_COMPOUND_NOUN,3.38811356184426,5.118069501947976
mathematical_historian,mathematical_historian,MWE_COMPOUND_NOUN,0.41006504432528745,4.810753963669416
assistant_united_states_attorney,assistant_united_states_attorney,MWE_COMPOUND_NOUN,2.078947472666307,4.675811235689802
news_media_memorabilia,news_media_memorabilia,MWE_COMPOUND_NOUN,1.2262492285105282,4.298133568920468
nuclear_explosion,nuclear_explosion,MWE_COMPOUND_NOUN,0.1348312910835241,5.053181621967789
qualifying_matches,qualifying_matches,MWE_COMPOUND_NOUN,1.097567719785777,3.6551686505259924
qualifying_match,qualifying_match,MWE_COMPOUND_NOUN,0.6510891008057194,4.944206812781904
cerebral_function,cerebral_function,MWE_COMPOUND_NOUN,0.8198848871151061,5.280649572604964
religious_programs,religious_programs,MWE_COMPOUND_NOUN,0.8787324113379169,4.606841031575433
full_page,full_page,MWE_COMPOUND_NOUN,2.065789095687287,4.379002851724465
district_attorneys,district_attorneys,MWE_COMPOUND_NOUN,0.33034945533026094,4.103526794540278
step_to_take,step_to_take,MWE_LVC,2.945517916444445,5.152900555585562
white_flight,white_flight,MWE_COMPOUND_NOUN,1.6567730052781824,4.763159964047186
extended_editions,extended_editions,MWE_COMPOUND_NOUN,0.8155004767984504,5.0694475197398
grand_national_division,grand_national_division,MWE_COMPOUND_NOUN,1.8475300727051782,4.833772556678893
body_count,body_count,MWE_COMPOUND_NOUN,2.2810692614407837,4.462977662865117
body_bag,body_bag,MWE_COMPOUND_NOUN,1.6234372281209397,4.282895636852946
background_areas,background_areas,MWE_COMPOUND_NOUN,1.6000180296800564,5.1717312836562765
completion_percentage,completion_percentage,MWE_COMPOUND_NOUN,0.32394465002489237,4.7322169821270865
left_hand_thread,left_hand_thread,MWE_COMPOUND_NOUN,2.1043752637389925,5.2146339539821
worlds_of_man,worlds_of_man,MWE_COMPOUND_NOUN,2.4670558259091386,4.283176007328091
milk_suppliers,milk_suppliers,MWE_COMPOUND_NOUN,0.2885008849037555,5.139771675182373
played_the_role,played_the_role,MWE_LVC,3.250013645398567,5.180403174186542
push_buttons,push_buttons,MWE_COMPOUND_NOUN,0.12475243333698947,5.096491610750477
spe_media,spe_media,MWE_COMPOUND_NOUN,0.8516284171029347,5.156655459879105
military_commander,military_commander,MWE_COMPOUND_NOUN,0.7169115142683234,4.311117226659001
wrestling_area,wrestling_area,MWE_COMPOUND_NOUN,1.5452232970106623,4.984222868812049
peripatetic_school,peripatetic_school,MWE_COMPOUND_NOUN,2.1565401469402325,5.380659902950288
breath_control,breath_control,MWE_COMPOUND_NOUN,1.2733739703154765,4.1770117955151855
ground_capacity,ground_capacity,MWE_COMPOUND_NOUN,2.2525874635615146,4.9436699473864545
satirical_book,satirical_book,MWE_COMPOUND_NOUN,1.2817269249614949,4.874299475599545
sound_modules,sound_modules,MWE_COMPOUND_NOUN,0.6879620842428382,4.927507042180052
precision_fire,precision_fire,MWE_COMPOUND_NOUN,1.3792932021488395,8.25280731607524
carbons_chains,carbons_chains,MWE_COMPOUND_NOUN,0.1317488350783414,4.008561819911225
call_sign,call_sign,MWE_COMPOUND_NOUN,0.49772665075872713,4.259069919378878
navy_lieutenant,navy_lieutenant,MWE_COMPOUND_NOUN,0.5647439283527091,4.9869233847054435
cantilever_stand,cantilever_stand,MWE_COMPOUND_NOUN,2.4442150861205936,8.319663230300971
motorcycle_gangs,motorcycle_gangs,,0.33887275783249377,5.067796021495933
side_effects,side_effects,MWE_COMPOUND_NOUN,1.981902421117082,4.910545187481426
intermission_program,intermission_program,MWE_COMPOUND_NOUN,1.678832907763381,4.985563301524412
real_world_assignment,real_world_assignment,MWE_COMPOUND_NOUN,1.9550491187910226,4.336594096896088
head_coach,head_coach,MWE_COMPOUND_NOUN,3.312796867600962,5.03167819388472
top_acheson,top_acheson,,1.705997583948758,5.320236997937217
high_energy_phosphates,high_energy_phosphates,MWE_COMPOUND_NOUN,1.6325353046608893,4.861695394217434
short_stories,short_stories,MWE_COMPOUND_NOUN,2.126785188967142,4.748493761944307
honorary_court_office,honorary_court_office,MWE_COMPOUND_NOUN,1.558595639635424,5.142635533549894
indoctration_period,indoctration_period,MWE_COMPOUND_NOUN,1.394630409239846,5.266017699420218
experimental_device,experimental_device,MWE_COMPOUND_NOUN,1.691199177059654,5.1481214841545855
startup_loans,startup_loans,MWE_COMPOUND_NOUN,0.31509159168724254,4.769737905759917
football_team,football_team,MWE_COMPOUND_NOUN,2.3167926339345195,4.387947288716218
internet_poll,internet_poll,MWE_COMPOUND_NOUN,0.7821753385207182,4.822760486264377
trials_specialist,trials_specialist,MWE_COMPOUND_NOUN,0.7833270121264808,4.299749717688693
physical_condition,physical_condition,MWE_COMPOUND_NOUN,0.5245007613207059,4.877585397482448
gave_close_attention,gave_close_attention,MWE_LVC,1.6054510862358553,4.378192272306917
takes_place,takes_place,MWE_LVC,2.0000156738020833,4.845070956663793
writing_systems,writing_systems,MWE_COMPOUND_NOUN,1.2468025575006854,5.160816681328837
growth_medium,growth_medium,MWE_COMPOUND_NOUN,1.138750348124755,4.519578773267704
cultural_life,cultural_life,MWE_COMPOUND_NOUN,2.1997636122709867,4.288140717188629
political_news_magazine,political_news_magazine,MWE_COMPOUND_NOUN,2.330194293712794,3.5202439138135015
graveyard_shift,graveyard_shift,MWE_COMPOUND_NOUN,0.3888972436823768,4.848694550715068
tape_delay,tape_delay,MWE_COMPOUND_NOUN,0.607403075813335,8.042835936246867
assisted_living_home,assisted_living_home,MWE_COMPOUND_NOUN,2.258413924659664,4.974780941642857
socialist_economy,socialist_economy,MWE_COMPOUND_NOUN,1.7760492911603694,4.8673111924378745
camp_life,camp_life,MWE_COMPOUND_NOUN,2.431916582221161,4.994182073286777
squelch_threshold,squelch_threshold,MWE_COMPOUND_NOUN,1.1656693924561112,4.855428656129344
flintlock_muskets,flintlock_muskets,MWE_COMPOUND_NOUN,0.14357975149372562,4.902064497709103
cotton_plantation,cotton_plantation,MWE_COMPOUND_NOUN,0.258979699750772,5.0347690128834115
acid_forming,acid_forming,MWE_COMPOUND_ADJ,0.7624002796177676,4.532128049536664
political_arena,political_arena,MWE_COMPOUND_NOUN,1.64160431583063,4.841916463567292
comic_strip_characters,comic_strip_characters,MWE_COMPOUND_NOUN,0.4744160880482448,4.310340936989671
federal_governments,federal_governments,,1.7490011499245077,4.953817080232575
insignia_rates,insignia_rates,MWE_COMPOUND_NOUN,0.19079223921651006,5.042935223671626
rolling_stone_article,rolling_stone_article,MWE_COMPOUND_NOUN,2.8786633837910873,5.125804159560527
morning_shift,morning_shift,MWE_COMPOUND_NOUN,1.2105472429075206,4.2392874049548706
cerebral_palsy,cerebral_palsy,MWE_COMPOUND_NOUN,0.4519078830157204,3.48545105151758
top_finishes,top_finishes,MWE_COMPOUND_NOUN,0.3362011603657102,3.9924427534773743
quantum_nature,quantum_nature,MWE_COMPOUND_NOUN,0.6761527873361908,4.866924146778539
made_a_rather_idealist_legal_defense,made_a_rather_idealist_legal_defense,MWE_LVC,2.225436153423651,4.345692308635761
lead_character,lead_character,MWE_COMPOUND_NOUN,3.3186476355375913,5.332959783550875
transition_period,transition_period,MWE_COMPOUND_NOUN,1.4701453717472126,5.201395853170377
long_term_relationship,long_term_relationship,MWE_COMPOUND_NOUN,1.8837060611088807,4.985963034112868
ruling_class,ruling_class,MWE_COMPOUND_NOUN,0.48434364377319966,4.822845708206721
filed_charges,filed_charges,MWE_LVC,0.3159818178167061,4.02317548275911
audit_findings,audit_findings,MWE_COMPOUND_NOUN,0.6086020146158736,4.1517144820004175
plasma_physicist,plasma_physicist,MWE_COMPOUND_NOUN,0.5280316003510112,8.273432281332218
media_scrutiny,media_scrutiny,MWE_COMPOUND_NOUN,0.597699284201094,5.246758106778795
press_release,press_release,MWE_COMPOUND_NOUN,2.210465797050307,5.260656081060517
shock_wave,shock_wave,MWE_COMPOUND_NOUN,0.2908011188918468,4.612144037866771
band_openings,band_openings,MWE_COMPOUND_NOUN,0.5256961099737185,5.288104282379083
tag_lines,tag_lines,MWE_COMPOUND_NOUN,0.11372443643848054,4.780467446333883
bursts_into_tears,bursts_into_tears,MWE_LVC,1.5161057480191735,4.708637899962154
scag_baron,scag_baron,MWE_COMPOUND_NOUN,0.06719491515174345,4.401200588666233
techno_feel,techno_feel,MWE_COMPOUND_NOUN,0.18065177716327618,4.883568346561968
makes_his_debut,makes_his_debut,MWE_LVC,2.3688853175151108,4.622562746219893
daily_life,daily_life,MWE_COMPOUND_NOUN,2.773908390854049,5.002140678988347
media_reports,media_reports,MWE_COMPOUND_NOUN,0.914776613557922,4.803106908271458
holding_the_prestigious_agrgation_degree,holding_the_prestigious_agrgation_degree,MWE_LVC,1.5145755977186348,5.34836781324789
given_an_unconditional_discharge,given_an_unconditional_discharge,MWE_LVC,1.903984811527163,8.237550351452668
political_conflict,political_conflict,MWE_COMPOUND_NOUN,2.07981430987931,4.879743852003812
peace_movement,peace_movement,MWE_COMPOUND_NOUN,2.069752980541277,4.122672135499136
medical_professionals,medical_professionals,MWE_COMPOUND_NOUN,0.9100950886246727,4.668419651656759
gold_bullion,gold_bullion,MWE_COMPOUND_NOUN,0.7753690934295422,5.178477612181499
presidential_republic,presidential_republic,MWE_COMPOUND_NOUN,0.6212328247571517,4.684729252903522
default_area,default_area,MWE_COMPOUND_NOUN,1.5114046669414847,8.315845195165194
civil_community,civil_community,MWE_COMPOUND_NOUN,0.8435603561444196,5.160464315977585
episode_order,episode_order,MWE_COMPOUND_NOUN,3.202075226935065,5.087118262842629
class_structure,class_structure,MWE_COMPOUND_NOUN,1.1460817338644527,4.839616000360049
treasury_coffers,treasury_coffers,MWE_COMPOUND_NOUN,0.2805455226892776,4.250676000771878
family_ways,family_ways,MWE_COMPOUND_NOUN,2.38011146893323,4.957548892211554
conviction_rate,conviction_rate,MWE_COMPOUND_NOUN,0.6706456973684018,8.16349404785506
navy_seal,navy_seal,MWE_COMPOUND_NOUN,0.6703860657895194,4.715243882577549
animal_experiments,animal_experiments,MWE_COMPOUND_NOUN,0.4824299691520005,4.320263353449185
electoral_system,electoral_system,MWE_COMPOUND_NOUN,1.5296465451475223,5.153524047695519
taking_charge,taking_charge,MWE_LVC,2.3033064565822,5.313123958927742
mercantile_business,mercantile_business,MWE_COMPOUND_NOUN,0.7243260002360816,4.924933695441291
big_screen,big_screen,MWE_COMPOUND_NOUN,0.9519740059149463,4.750814360993282
market_potential,market_potential,MWE_COMPOUND_NOUN,1.0730031144206895,4.951277557561887
mitochondrial_dysfunction,mitochondrial_dysfunction,MWE_COMPOUND_NOUN,0.657808412828538,3.8883298272786733
real_life,real_life,MWE_COMPOUND_NOUN,2.0992572312922375,4.497189809538285
crime_stories,crime_stories,MWE_COMPOUND_NOUN,0.7275118673387739,3.9725966434156144
twist_of_fate,twist_of_fate,MWE_COMPOUND_NOUN,1.7761011513452405,4.505966614444119
cerebral_insults,cerebral_insults,MWE_COMPOUND_NOUN,0.24229811779964372,3.6084414200033783
chemical_plants,chemical_plants,MWE_COMPOUND_NOUN,0.34149916267283875,3.988233535359609
strip_club,strip_club,MWE_COMPOUND_NOUN,1.041866933834283,5.1697035031901
fun_house,fun_house,MWE_COMPOUND_NOUN,1.8170497067773077,4.99745932306177
comeback_victory,comeback_victory,MWE_COMPOUND_NOUN,0.6278048571172413,4.212967376008981
agricultural_engineer,agricultural_engineer,MWE_COMPOUND_NOUN,0.3771182758571905,4.184604255318775
party_position,party_position,MWE_COMPOUND_NOUN,3.1442260567456826,4.9814197399660065
budget_deficit,budget_deficit,MWE_COMPOUND_NOUN,0.11459458051103463,4.745409859474311
water_supplies,water_supplies,MWE_COMPOUND_NOUN,1.7868948357926662,5.261573374009717
prime_minister,prime_minister,MWE_COMPOUND_NOUN,1.9673259995330594,2.76218704524585
takes_the_form,takes_the_form,MWE_LVC,3.0310246353338823,5.09388023537568
pilot_studies,pilot_studies,MWE_COMPOUND_NOUN,0.7350823092802262,4.0496830763079465
election_victory,election_victory,MWE_COMPOUND_NOUN,1.437168537035062,4.871695352948602
control_point,control_point,MWE_COMPOUND_NOUN,2.3949831115753715,4.927379157819906
high_speed_chase,high_speed_chase,MWE_COMPOUND_NOUN,1.60899151364591,4.292782722673486
discussion_groups,discussion_groups,MWE_COMPOUND_NOUN,1.3160752027243734,5.13404007651333
